,FECHA,FOLIO,PROVEEDOR,DESCRIPCION,TIPO_GASTO,IMPORTE,IVA,TOTAL MX
2244,2022-11-01,135738,OPERADORA DE SERVICIOS PAQUETEXPRESS,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,637.9,102.06,739.96
2245,2022-11-01,240837,LA PALOMA COMPAÑÍA DE METALES S.A. DE CV,INOX.TUBO PIPE 304 C-40 12.7 MM,COMPRAS,412.18,65.95,478.13
2246,2022-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,SUSCRIPCION NETFLIX,TELEFONO,2298.39,367.74,2666.13
2247,2022-11-01,88939,Aesa Articulos Electricos S.A de C.V,CABLE NIQUEL PURO 500 °C (14),COMPRAS,7045.0,1127.2,8172.2
2248,2022-11-01,1016231,ASPEL DE MEXICO,Suscripción ASPEL-NOI Mensual 1 Usr(s),MTTO COMPUTO,378.0,60.48,438.48
2249,2022-11-01,2563,"ASOCIACION DE MIPYMES INDUSTRIALES DE QUERETARO, A.C.",Cuota Asamblea Socios Noviembre 2022,CAPACITACION,350.0,0.0,350
2250,2022-11-01,20686072,ADT PRIVATE SECURITY SERVICES DE MEXICO,Monitoreo Dual Com Ret,MONITOREO CAMARAS ADT,1452.0,232.32,1684.32
2251,2022-11-01,194677,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
2252,2022-11-01,194678,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
2253,2022-11-01,194883,BEPENSA LEASING S.A. DE C.V.,Pago,ARRENDAMIENTO FINANCIERO,0.0,0.0,0
2254,2022-11-01,150815,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO K-FB-FB-SSB-20S ROLLO 100-M,COMPRAS,11611.77,1857.88,13469.650000000001
2255,2022-11-01,58385,JORGE LUIS GARCIA TRUJILLO,T.Gota Ran.Inox.18-8 10-24 x 3/4,COMPRAS,544.6,87.14,631.74
2256,2022-11-01,420221001898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISIÓN POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
2257,2022-11-01,420221001898904,"INTERCAM BANCO S.A., INSTITUCION DE BANCA MULTIPLE, INTERCAM GRUPO FINANCIERO",COMISION POR TIMBRADO FISCAL,COMISION BANCARIA,0.0,0.0,0
2258,2022-11-01,22022100028311,"INTERCAM FONDOS, S.A. DE C.V. SOCIEDAD OPERADORA DE FONDOS DE INVERSION INTERCAM GRUPO FINANCIERO",Comisiones y Otros Cargos,COMISION BANCARIA,0.0,0.0,0
2259,2022-11-01,1611,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
2260,2022-11-01,34201,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
2261,2022-11-01,23402,CLARITY SYSTEMS,SISTEMA DE PURIFICACIÓN ACCUA PERFECTA 4A,ALIMENTOS,343.97,55.03,399
2262,2022-11-01,353266,"INFRA, S.A. DE C.V.",CARGA DE SPARK LASER O2 ASISTENCIA CL,COMPRAS,522.47,83.6,606.07
2263,2022-11-01,8319,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,560.35,89.66,650.01
2264,2022-11-01,65090,MR MULTISERVICIOS INDUSTRIALES SA DE CV,"BARRA RED AC INOX T304 3/16""",COMPRAS,330.0,52.8,382.8
2265,2022-11-01,1537,ALFREDO MORENO CHAVEZ,CANDADO METALICO GANCHO CORTO PHILLIPS 40MM,MTTO LOCAL,543.1,86.9,630
2266,2022-11-01,1387,MINU SERVICIOS SAPI DE CV,MINU - SERVICIOS DE BIENESTRAR Y ASISTENCIA FINANCIERA (SUSCRIPCION) DEL MES DE NOVIEMBRE 2022,SUSCRIPCIONES,944.0,151.04,1095.04
2267,2022-11-01,1457,MINU SERVICIOS SAPI DE CV,PERIODO DE GRACIA SEGUN CONTRATO DE SERVICIOS DE BIENESTRAR Y ASISTENCIA FINANCIERA (SUSCRIPCION) DEL MES DE NOVIEMBRE 2022,SUSCRIPCIONES,-944.0,-151.04,-1095.04
2268,2022-11-01,75350,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 1""  X 33 MT",COMPRAS,29458.75,4713.4,34172.15
2269,2022-11-01,1009,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2270,2022-11-01,260794,SEGURIDAD INDUSTRIAL AMIGO,"Señalamiento, Extintor Screen, Rojo, C-01, 20 x 20 cm",UNIFORMES,323.99,51.84,375.83000000000004
2271,2022-11-01,1307740,"Travers Tool, S. de R.L. de C.V.",GUANTES PARA SANDBLASTEADORA TR4222,COMPRAS,1542.38,246.78,1789.16
2272,2022-11-01,1023222,ASPEL DE MEXICO,Suscripción ASPEL-BANCO Mensual 1 Usr(s),MTTO COMPUTO,284.0,45.44,329.44
2273,2022-11-01,34214315,ADT Private Security Services de México S.A. de C.V.,Pago,MONITOREO CAMARAS ADT,0.0,0.0,0
2274,2022-11-01,783,RUBEN DARIO BARRERA GONZALEZ,Abrasivo Especial para Cabina,COMPRAS,1485.0,237.6,1722.6
2275,2022-11-01,87065,"BQ ELECTRÓNICA, S. DE R.L. DE C.V.",-ALARMA DE HUMO CON ZUMBADOR,COMPRAS,1093.99,175.04,1269.03
2276,2022-11-01,676234,"PROMOCIONES GRAFICAS MEXICANAS, S.A. DE C.V.",CAL. LUJO DE ESCRITORIO,PUBLICIDAD,5980.0,956.8,6936.8
2277,2022-11-01,5239,BRAULIO DE LA VEGA QUINZAÑOS,filtro Koblenz 6&9 galones,MTTO LOCAL,413.79,66.21,480
2278,2022-11-01,1025480,ASPEL DE MEXICO,Suscripción ASPEL-COI Mensual 1 Usr(s),MTTO COMPUTO,333.0,53.28,386.28
2279,2022-11-01,13401,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,23269.38,0.0,23269.38
2280,2022-11-01,150959,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,BLOCKS DE TERMINALES 15 AMP 300V SERIE TU 112,COMPRAS,15018.34,2402.94,17421.28
2281,2022-11-01,1882238,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,5300.0,48.0,5348
2282,2022-11-01,1639,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
2283,2022-11-01,1218,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2326.94,372.31,2699.25
2284,2022-11-01,4412,SANJUANA VARGAS ALMANZA,Pago,COMPRAS,0.0,0.0,0
2285,2022-11-01,4352,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2286,2022-11-01,4357,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2287,2022-11-01,151272,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,CABLE TERMOPAR MALLA INOX TIPO J-FB-FB-SSB-20S ROLLO 100M,COMPRAS,3139.61,502.34,3641.9500000000003
2288,2022-11-01,2000659380,DHL EXPRESS MEXICO,Pago,MENSAJERIA,0.0,0.0,0
2289,2022-11-01,6450,JOSE ALEJANDRO GUERRA BRAUN,PEGAMENTO SUPER 5MIL DEVCON 50 GRS,COMPRAS,318.96,51.03,366
2290,2022-11-01,8337,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,560.35,89.66,650.01
2291,2022-11-01,15573,PROVEEDORA ARNOR SA DE CV,BRIDA INOX CIEGA RF T304L 150 # DE 6 [Fecha documento aduanero: 16/08/2021],COMPRAS,2079.0,332.64,2411.64
2292,2022-11-01,4713,SANDRA PEREZ AGUILAR,LIMPIADOR DE PISOS,COMPRAS,468.0,74.88,542.88
2293,2022-11-01,136145,OPERADORA DE SERVICIOS PAQUETEXPRESS,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1362.03,217.92,1579.95
2294,2022-11-01,47534,RADIO SURTIDORA,RESISTENCIA VARIABLE DE ALAMBRE MILWAUKEE 7.5 KOHM 100W DIAM 19.33mm X LARGO 165mm,COMPRAS,1107.4,177.18,1284.5800000000002
2295,2022-11-01,1500,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 12 MMX1M,COMPRAS,2185.5,349.68,2535.18
2296,2022-11-01,118581,"LULKACORP, S. DE R.L. DE C.V.",-KIT DE THERMOFIT 5 COLORES 3/16,MTTO COMPUTO,50.86,8.14,59
2297,2022-11-01,9877,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,6972.0,1115.52,8087.52
2298,2022-11-01,560870,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,252.0,0.0,252
2299,2022-11-01,13191954,COSTCO DE MEXICO,The Wayy Big Hoodie Cobija-Sudadera Unisex Rosa,NO DEDUCIBLE,0.0,0.0,0
2300,2022-11-01,3871,BACTERFILM,MICROBIOLOGICO DE AGUA PURIFICADA,MTTO OFICINA ,500.0,80.0,580
2301,2022-11-01,4360,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2302,2022-11-01,4362,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2303,2022-11-01,59573,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",PLACA ACERO AL CARBON,COMPRAS,340.0,54.4,394.4
2304,2022-11-01,89279,Aesa Articulos Electricos S.A de C.V,TUBO PARA CARTUCHO 1/4 (9615 BGD),COMPRAS,2000.0,320.0,2320
2305,2022-11-01,89281,Aesa Articulos Electricos S.A de C.V,TERMINAL ACERO INOXIDABLE TOPE  (14-16),COMPRAS,1650.0,264.0,1914
2306,2022-11-01,6569,CACELEC SA DE CV,"TY95 0/320ºC, CAP 1MT",COMPRAS,4663.0,746.08,5409.08
2307,2022-11-01,MAT_2488_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
2308,2022-11-01,353911,"INFRA, S.A. DE C.V.",CARGA DE SPARK LASER O2 ASISTENCIA CL,COMPRAS,522.47,83.6,606.07
2309,2022-11-01,75414,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.003"" ESTANDAR C/A SILICONADO",COMPRAS,7456.0,1192.96,8648.96
2310,2022-11-01,75416,NOVATEL MEXICANA SA DE CV,"NOVAFLON 0.010"" STD C/A SILICONADO O",COMPRAS,40459.85,6473.58,46933.43
2311,2022-11-01,70,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
2312,2022-11-01,XXXX,ALEJANDRO ANTONIO SORIA MOLINA,COACHING EMPRESARIAL Octubre,CAPACITACION,5000.0,800.0,5204.16
2313,2022-11-01,6842,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7034.04,1125.45,8159.49
2314,2022-11-01,13831,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,21630.09,0.0,21630.09
2315,2022-11-01,151773,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,ALAMBRE NICROMEL KANTHAL 80/20 CALIBRE 26,COMPRAS,11229.86,1796.78,13026.640000000001
2316,2022-11-01,4570849,COSTCO DE MEXICO,LUZ DE SEGURIDAD CON SENSOR 1 PZ FEIT,MTTO OFICINA ,602.59,96.41,699
2317,2022-11-01,8622,EXI BAJIO,Servicio de Arrendamiento,RENTA COPIADORA,2000.0,320.0,2320
2318,2022-11-01,28055,J. FRANCISCO FERRUZCA HERNANDEZ,MICROINTERRUPTOR 10A 250V PALANCA MEDIANA,MTTO TRANSPORTE,51.72,8.28,60
2319,2022-11-01,58618,JORGE LUIS GARCIA TRUJILLO,Machuelo pulgadas 3/16 NC,COMPRAS,726.97,116.31,843.28
2320,2022-11-01,7155,"""J&M INTERCOPY""",POLIZA DE MANTENIMIENTO,MTTO COMPUTO,6324.0,1011.84,7335.84
2321,2022-11-01,9057,RAMOS TELLO NICOLAS,EVENTO,VARIOS,2500.0,400.0,2900
2322,2022-11-01,1508,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2163.01,346.08,2509.09
2323,2022-11-01,6083,EDGAR AGUILAR DIAZ,THINNER SIN ENVASE,COMPRAS,1003.86,160.61,1164.47
2324,2022-11-01,10718298,PODER EJECUTIVO DEL ESTADO DE QUERETARO,IMPUESTO SOBRE NOMINA SECTOR PRIVADO,DERECHOS,5282.0,0.0,5282
2325,2022-11-01,44637115,AT&T COMERCIALIZACION MOVIL,Pago,TELEFONO,0.0,0.0,0
2326,2022-11-01,1045,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2327,2022-11-01,136478,OPERADORA DE SERVICIOS PAQUETEXPRESS,SERVICIOS DE PAQUETERIA Y MENSAJERIA,PAQUETERIA,1518.54,242.97,1761.51
2328,2022-11-01,9894,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,5810.0,929.6,6739.6
2329,2022-11-01,9896,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,1162.0,185.92,1347.92
2330,2022-11-01,9899,PRODUCTOS REFRACTARIOS PARA LA INDUSTRIA,"TABLA ""M"" DE 1/2"" X 24"" X 36"" KAOWOOL",COMPRAS,2905.0,464.8,3369.8
2331,2022-11-01,6865,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
2332,2022-11-01,6874,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
2333,2022-11-01,6877,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
2334,2022-11-01,6881,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
2335,2022-11-01,6891,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,Pago,COMPRAS,0.0,0.0,0
2336,2022-11-01,13216,DH4 COMERCIALIZADORA SA DE CV,COMISION DEL 4% EN LA INTERMEDIACION MERCANTIL POR LA COLOCACION DE DIVERSAS RESISTENCIAS ELECTRICAS A VARIOS CLIENTES DURANTE EL PERIODO DE OCTUBRE DE 2022,SUELDOS DIRECCION,44429.87,7108.78,51538.65
2337,2022-11-01,XXXX,NR FINANCE MÉXICO,Interes de Financiamiento,CREDITO ,1782.77,285.24,2068.01
2338,2022-11-01,1638,RENE ORLANDO RODRIGUEZ SANCHEZ,LOCTITE 222 ( 50 ML ),COMPRAS,430.17,68.83,499
2339,2022-11-01,20668,"COMER CHRIS, SA DE CV",HIG.FAPSA (9-180) C/12 HB03318,MTTO LOCAL,546.62,87.46,634.08
2340,2022-11-01,7098,CALDERONI PRODUCTOS INDUSTRIALES SA DE CV,ESCOBILLA DE RESORTE,MTTO OFICINA ,111.62,17.86,129.48000000000002
2341,2022-11-01,59681,"PLACA Y ACERO DE QUERETARO, S.A DE C.V.",PLACA ACERO AL CARBON,COMPRAS,300.0,48.0,348
2342,2022-11-01,80464,PLAST TEL SA DE CV,BOLSA DE ASA (CAMISETA) Negra Tamano Grande X KG,COMPRAS,140.52,22.48,163
2343,2022-11-01,89487,Aesa Articulos Electricos S.A de C.V,ALAMBRE NICROMEL 80/20 (28),COMPRAS,13622.9,2179.66,15802.56
2344,2022-11-01,13992,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,20162.63,0.0,20162.63
2345,2022-11-01,152153,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,ALAMBRE NICROMEL KANTHAL 80/20 CALIBRE 23,COMPRAS,8307.24,1329.16,9636.4
2346,2022-11-01,720,MARIA MAGDALENA MARTINEZ ZAMORA,Microswichs,COMPRAS,1190.0,190.4,1380.4
2347,2022-11-01,136837,OPERADORA DE SERVICIOS PAQUETEXPRESS,SEGURO,PAQUETERIA,374.52,59.92,434.44
2348,2022-11-01,1616,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2016.26,322.61,2338.87
2349,2022-11-01,XXXX,TEXTILES TECNICOS S.A DE C.V.,"TELA F. V. 1/16 1M /F, 1.5 mm x 1 m x 30 m, 1 kg/m2",COMPRAS,6344.29,1015.09,7359.38
2350,2022-11-01,1056360,ASPEL DE MEXICO,Suscripción ASPEL-SAE Mensual 14 Usr(s),MTTO COMPUTO,2663.0,426.08,3089.08
2351,2022-11-01,7019,"AR PIROMETRIA E INGENIERIA, S.A. DE C.V.","MALLA TRENZADA DE 3/16"" DE ACERO INOXIDABLE 316",COMPRAS,10204.0,1632.64,11836.64
2352,2022-11-01,17626,3D MARKET S DE RL DE CV,Resin Plus Pro 1 kg Gray,COMPRAS,1470.0,235.2,1705.2
2353,2022-11-01,231,JORGE LUIS GARCIA TRUJILLO,Pago,COMPRAS,0.0,0.0,0
2354,2022-11-01,75498,NOVATEL MEXICANA SA DE CV,"BANDA 0.010"" TWO PLY 15 MM  X 750 MM",COMPRAS,1960.0,313.6,2273.6
2355,2022-11-01,75499,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,4400.0,704.0,5104
2356,2022-11-01,XXXX,ISIS PATRICIA NUÑEZ HERNANDEZ,Honorarios por asesoria legal,HONORARIOS JURIDICOS,1573.43,251.75,1500.0100000000002
2357,2022-11-01,3,ALEJANDRO ANTONIO SORIA MOLINA,Pago,COMPRAS ,0.0,0.0,0
2358,2022-11-01,XXXX,TELEFONOS DE MEXICO S.A.B. DE C.V.,Pago,TELEFONO,0.0,0.0,0
2359,2022-11-01,1645,IRMA VILLALPANDO CASTANEDA,"RONDANADE SILICON DIAM M 5/8 INT 1"" EXT",COMPRAS,560.0,89.6,649.6
2360,2022-11-01,XXXX,ANGEL RAMON ALVAREZ AGUILAR,CAPACITACION,CAPACITACION,4550.0,728.0,5278
2361,2022-11-01,1580,JULIO CESAR BARRERA LOPEZ,SPAGUETTY F.V. 25MM X 1M,COMPRAS,4127.5,660.4,4787.9
2362,2022-11-01,4392,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2363,2022-11-01,152302,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,"CINTA NICROMEL 0.0079X0.1875,  .201X4.76 MM 1.3 OHMS",COMPRAS,20500.67,3280.11,23780.78
2364,2022-11-01,1900193,EFECTIVALE S. de R.L. de C.V.,DISPERSION,GASOLINA,10300.0,48.0,10348
2365,2022-11-01,174256,ELECTROTERMICA NACIONAL,"Bulbos RTD, PT-100, DIN-B, modelo 32-208-548 (108968-1 MB)",COMPRAS,2465.0,394.4,2859.4
2366,2022-11-01,3099,INMOBILIARIA HEMAJO DE ATLACOMULCO SA DE CV,Mobil Extra,GASOLINA,989.01,154.18,1143.19
2367,2022-11-01,1064,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2368,2022-11-01,1076,NOVATEL MEXICANA SA DE CV,Pago,COMPRAS,0.0,0.0,0
2369,2022-11-01,23975230,SERVICIOS GASOLINEROS DE MEXICO, MAGNA (LT),GASOLINA,864.98,135.02,1000
2370,2022-11-01,13543,SUPER SERVICIO LAJA BAJIO SA DE CV,Magna,GASOLINA,432.63,67.37,500
2371,2022-11-01,202210-E2341533107-17112022-348415,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Cuotas IMSS ,IMSS/INFONAVIT,38288.81,0.0,38288.81
2372,2022-11-01,4586465,COSTCO DE MEXICO,BRASIER SIN VARILLAS 2 PIEZAS BLACK BOW,NO DEDUCIBLE,0.0,0.0,0
2373,2022-11-01,20795,CAMARA NACIONAL DE COMERCIO EN PEQUEÑO DE QUERETARO,"PLACAS,ENGOMADOS Y OTROS 2023",DERECHOS,3100.0,0.0,3100
2374,2022-11-01,82345,IMPRESIONES INTELIGENTES A BAJO COSTO,REGISTRADOR CTA KYMA KYVJ VDE,COMPRAS ,1445.91,231.35,1677.26
2375,2022-11-01,868,INGENIERIA EN SISTEMAS AUTOMATIZADOS E INSTRUMENTACION,Pago,COMPRAS,0.0,0.0,0
2376,2022-11-01,1654,"""J&M INTERCOPY""",Pago,MTTO COMPUTO,0.0,0.0,0
2377,2022-11-01,1816,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
2378,2022-11-01,4404,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2379,2022-11-01,221129-000359944171,AT&T COMERCIALIZACION MOVIL,Internet adicional 1.5 GB 154.31_INARREAR,TELEFONO,2577.46,412.46,2989.92
2380,2022-11-01,71,FRANCISCO DE GUADALUPE NOGUERAS RUBIO,Servicio dirección empresarial,GERENCIA ADMON,30000.0,4800.0,28600
2381,2022-11-01,757,MIGUEL ANGEL POZOS PONCE,Tarjetas de presentacion Calor y Control ,PAPELERIA,840.0,134.4,974.4
2382,2022-11-01,000011908,PREVISION DEL TRABAJO,Previvale Despensa Chip / Contraprestación,VALES DESPENSA,140.0,22.4,162.4
2383,2022-11-01,14391,ASOCIACION DE TRABAJADORES A LA VANGUARDIA,ADMINISTRACION DE PROGRAMA DE COMPETITIVIDAD CON NUMERO DE FOLIO  CALOR/PEPCE/ATVANGUARDIA/123/2021,COMISION MIXTA,21644.35,0.0,21644.35
2384,2022-11-01,149280,"BEBIDAS PURIFICADAS, S. DE R.L. DE C.V.",Epura 20 Lts Policarbonato,ALIMENTOS,210.0,0.0,210
2385,2022-11-01,6612,CACELEC SA DE CV,"TY95 0/90°C, CAP 1 MT",COMPRAS,2363.0,378.08,2741.08
2386,2022-11-01,11821,VICTOR HUGO CASTRO CANSINO,ELEC. DE TUNGSTENO DE LANTANO EN 3/32,COMPRAS,1115.4,178.46,1293.8600000000001
2387,2022-11-01,4411,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,Pago,COMPRAS,0.0,0.0,0
2388,2022-11-01,174300,ELECTROTERMICA NACIONAL,"CABLE PARA TERMOPAR tipo K, calibre 20, con forro de P.V.C., codigo K-PVC/PVC-20. (109009-1 MO)",COMPRAS,4580.0,732.8,5312.8
2389,2022-11-01,1633,MARISOL MENDOZA CHAVEZ,Pago,COMPRAS,0.0,0.0,0
2390,2022-11-01,35146,OPERADORA DE SERVICIOS PAQUETEXPRESS SA DE CV,Pago,PAQUETERIA,0.0,0.0,0
2391,2022-11-01,8773,REFRACTARIOS ESPECIALES LEON,"ARO CERAM 54 X 42 X 20 MM C/2 BARR 1/4""",COMPRAS,11290.0,1806.4,13096.4
2392,2022-11-01,1909,SERVICIOS CORPORATIVOS ESPECIALIZADOS DE PRODUCTIVIDAD Y COMPETITIVIDAD EMPRESARIAL,SERVICIOS LEGALES SOBRE DERECHO LABORAL,HONORARIOS JURIDICOS,2164.44,346.3,2510.7400000000002
2393,2022-11-01,18923,"TUVASUR DEL BAJIO, S.A. DE C.V.","CODO A/INOX ROSC 304 150# 1/2"" X 90°",COMPRAS,304.92,48.79,353.71000000000004
2394,2022-11-01,4555,SANJUANA VARGAS ALMANZA,Pago,COMPRAS,0.0,0.0,0
2395,2022-11-01,6931,CARLOS ENRIQUE ZERMEÑO GUTIERREZ,VARILLA DE SOLDADURA DE PLATA AL 35% EN 1/16 X 18,COMPRAS,7079.13,1132.66,8211.79
2396,2022-11-01,853621,"BANCO INVEX, S.A., INSTITUCION DE BANCA MULTIPLE, INVEX, GRUPO FINANCIERO",COMISIONES E INTERESES,COMISION BANCARIA,0.0,0.0,0
2397,2022-11-01,1403563,EFECTIVALE S. de R.L. de C.V.,CONSUMOS DE COMBUSTIBLE DE MONEDEROS ELECTRONICOS,GASOLINA,11156.68,0.0,11156.68
2398,2022-11-01,1092957089,BANCO MERCANTIL DEL NORTE SA INSTITUCION DE BANCA MULTIPLE GRUPO FINANCIERO BANORTE,SERVICIOS BANCARIOS,COMISION BANCARIA,18942.65,642.67,19585.32
2399,2022-11-01,6,Aesa Articulos Electricos S.A de C.V,Pago,COMPRAS,0.0,0.0,0
2400,2022-12-01,1817,EDGAR AGUILAR DIAZ,Pago,COMPRAS,0.0,0.0,0
2401,2022-12-01,336820,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006876 29/36 de 03/11/2022 a 02/12/2022,ARRENDAMIENTO FINANCIERO,5551.38,888.22,6439.6
2402,2022-12-01,336821,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000006877 29/36 de 03/11/2022 a 02/12/2022,ARRENDAMIENTO FINANCIERO,5551.98,888.32,6440.299999999999
2403,2022-12-01,337007,BEPENSA LEASING S.A. DE C.V.,AA RENTA EXIGIBLE CL0000009486 4/48 de 03/11/2022 a 02/12/2022,ARRENDAMIENTO FINANCIERO,8454.37,1352.7,9807.070000000002
2404,2022-12-01,MAT_2508_00001,CACELEC SA DE CV,Pago,COMPRAS,0.0,0.0,0
2405,2022-12-01,152714,COMERCIALIZADORA ELECTRICA INDUSTRIAL VAZQUEZ,"AISLADOR CARTUCHO 3/4"" X 10CM 6 BARRENOS",COMPRAS,16355.8,2616.93,18972.73
2406,2022-12-01,8415,MARISOL MENDOZA CHAVEZ,GAS OXIGENO INDUSTRIAL 9.5  M3 .,COMPRAS,560.35,89.66,650.01
2407,2022-12-01,75573,NOVATEL MEXICANA SA DE CV,"CINTA 0.005"" C/A STD DE 2"" X 33 MT",COMPRAS,11930.0,1908.8,13838.8
2408,2022-12-01,137219,OPERADORA DE SERVICIOS PAQUETEXPRESS,SEGURO,PAQUETERIA,1852.06,296.33,2135.16
2409,2022-12-01,33723,"PRODUCTOS POLIMEX, S.A. DE C.V.",RESISTENCIA CAC DE ALTA,COMPRAS,2149.4,343.9,2493.3
2410,2022-12-01,47,INGE MARIA DEL CARMEN DE ROSENZWEIG FERNANDEZ,"SERVICIOS DE CONSULTORIA Y COACHING DEL MES DE
DICIEMBRE 2022",CAPACITACION,4543.1,726.9,5213.21
2411,2022-12-01,25174,TECNOLOGÍA EN CELULARES SCELR SA DE CV,Motorola Moto E40 dual sim 64GB 4RAM 12 MESES GARANTIA- Gris,VARIOS,2133.62,341.38,2475
